_id;Chapter;Book;Page;Sentence;Tagged;Mapped;Lemma
2641;5/A;III;103;Firstly, I would like to tell you something more about my family.;[('Firstly', 'RB'), (',', ','), ('I', 'PRP'), ('would', 'MD'), ('like', 'VB'), ('to', 'TO'), ('tell', 'VB'), ('you', 'PRP'), ('something', 'NN'), ('more', 'JJR'), ('about', 'IN'), ('my', 'PRP$'), ('family', 'NN'), ('.', '.')];{'would': ['would'], 'tell': ['tell'], 'Firstly': ['Firstly'], 'family': ['family'], 'like': ['like'], 'about': ['about'], 'you': ['you'], '.': ['.'], 'more': ['more'], 'to': ['to'], ',': [','], 'something': ['something'], 'my': ['my'], 'I': ['I']};['Firstly', ',', 'I', 'would', 'like', 'to', 'tell', 'you', 'something', 'more', 'about', 'my', 'family', '.']
2642;5/A;III;103;My parents’ families originally came from India.;[('My', 'PRP$'), ('parents’', 'NN'), ('families', 'NNS'), ('originally', 'RB'), ('came', 'VBD'), ('from', 'IN'), ('India', 'NNP'), ('.', '.')];{'parents’': ['parents’'], '.': ['.'], 'My': ['My'], 'from': ['from'], 'originally': ['originally'], 'came': ['came'], 'India': ['India'], 'family': ['families']};['My', 'parents’', 'family', 'originally', 'came', 'from', 'India', '.']
2643;5/A;III;103;That’s why we sometimes speak Hindi at home – but don’t worry, everyone speaks really good English.;[('That’s', 'NNP'), ('why', 'WRB'), ('we', 'PRP'), ('sometimes', 'RB'), ('speak', 'VBP'), ('Hindi', 'NNP'), ('at', 'IN'), ('home', 'NN'), ('–', 'NN'), ('but', 'CC'), ('don’t', 'NN'), ('worry', 'NN'), (',', ','), ('everyone', 'NN'), ('speaks', 'NNS'), ('really', 'RB'), ('good', 'JJ'), ('English', 'NNP'), ('.', '.')];{'speak': ['speak'], 'English': ['English'], 'really': ['really'], 'at': ['at'], 'sometimes': ['sometimes'], 'good': ['good'], 'Hindi': ['Hindi'], 'but': ['but'], 'don’t': ['don’t'], 'everyone': ['everyone'], '–': ['–'], '.': ['.'], 'why': ['why'], 'That’s': ['That’s'], ',': [','], 'worry': ['worry'], 'speaks': ['speaks'], 'home': ['home'], 'we': ['we']};['That’s', 'why', 'we', 'sometimes', 'speak', 'Hindi', 'at', 'home', '–', 'but', 'don’t', 'worry', ',', 'everyone', 'speaks', 'really', 'good', 'English', '.']
2644;5/A;III;103;My parents have a shop and our flat is above it.;[('My', 'PRP$'), ('parents', 'NNS'), ('have', 'VBP'), ('a', 'DT'), ('shop', 'NN'), ('and', 'CC'), ('our', 'PRP$'), ('flat', 'JJ'), ('is', 'VBZ'), ('above', 'IN'), ('it', 'PRP'), ('.', '.')];{'a': ['a'], 'our': ['our'], 'My': ['My'], 'have': ['have'], 'flat': ['flat'], 'above': ['above'], 'it': ['it'], 'and': ['and'], '.': ['.'], 'shop': ['shop'], 'is': ['is'], 'parent': ['parents']};['My', 'parent', 'have', 'a', 'shop', 'and', 'our', 'flat', 'is', 'above', 'it', '.']
2645;5/A;III;103;When you stay with us, you will share a room with me, or, if you are a girl, with my sister Sheree.;[('When', 'WRB'), ('you', 'PRP'), ('stay', 'VBP'), ('with', 'IN'), ('us', 'PRP'), (',', ','), ('you', 'PRP'), ('will', 'MD'), ('share', 'NN'), ('a', 'DT'), ('room', 'NN'), ('with', 'IN'), ('me', 'PRP'), (',', ','), ('or', 'CC'), (',', ','), ('if', 'IN'), ('you', 'PRP'), ('are', 'VBP'), ('a', 'DT'), ('girl', 'NN'), (',', ','), ('with', 'IN'), ('my', 'PRP$'), ('sister', 'JJ'), ('Sheree', 'NNP'), ('.', '.')];{'a': ['a', 'a'], 'me': ['me'], 'my': ['my'], 'are': ['are'], 'stay': ['stay'], 'room': ['room'], 'if': ['if'], 'or': ['or'], 'Sheree': ['Sheree'], 'you': ['you', 'you', 'you'], 'sister': ['sister'], 'u': ['us'], 'When': ['When'], '.': ['.'], ',': [',', ',', ',', ','], 'will': ['will'], 'share': ['share'], 'girl': ['girl'], 'with': ['with', 'with', 'with']};['When', 'you', 'stay', 'with', 'u', ',', 'you', 'will', 'share', 'a', 'room', 'with', 'me', ',', 'or', ',', 'if', 'you', 'are', 'a', 'girl', ',', 'with', 'my', 'sister', 'Sheree', '.']
2646;5/A;III;103;Have you got any brothers or sisters?;[('Have', 'VBP'), ('you', 'PRP'), ('got', 'VBD'), ('any', 'DT'), ('brothers', 'NNS'), ('or', 'CC'), ('sisters', 'NNS'), ('?', '.')];{'you': ['you'], 'sister': ['sisters'], 'got': ['got'], 'any': ['any'], 'or': ['or'], 'Have': ['Have'], 'brother': ['brothers'], '?': ['?']};['Have', 'you', 'got', 'any', 'brother', 'or', 'sister', '?']
2647;5/A;III;103;My hobbies are playing football and cricket – I’m in the school cricket team.;[('My', 'PRP$'), ('hobbies', 'NNS'), ('are', 'VBP'), ('playing', 'VBG'), ('football', 'NN'), ('and', 'CC'), ('cricket', 'NN'), ('–', 'NNP'), ('I’m', 'NNP'), ('in', 'IN'), ('the', 'DT'), ('school', 'NN'), ('cricket', 'NN'), ('team', 'NN'), ('.', '.')];{'My': ['My'], 'are': ['are'], '–': ['–'], 'school': ['school'], 'hobby': ['hobbies'], 'and': ['and'], 'cricket': ['cricket', 'cricket'], '.': ['.'], 'playing': ['playing'], 'I’m': ['I’m'], 'the': ['the'], 'team': ['team'], 'in': ['in'], 'football': ['football']};['My', 'hobby', 'are', 'playing', 'football', 'and', 'cricket', '–', 'I’m', 'in', 'the', 'school', 'cricket', 'team', '.']
2648;5/A;III;103;Do you know what cricket is?;[('Do', 'VB'), ('you', 'PRP'), ('know', 'VB'), ('what', 'WP'), ('cricket', 'NN'), ('is', 'VBZ'), ('?', '.')];{'you': ['you'], 'cricket': ['cricket'], 'know': ['know'], 'is': ['is'], 'what': ['what'], 'Do': ['Do'], '?': ['?']};['Do', 'you', 'know', 'what', 'cricket', 'is', '?']
2649;5/A;III;103;Perhaps we can watch a game when you come.;[('Perhaps', 'RB'), ('we', 'PRP'), ('can', 'MD'), ('watch', 'VB'), ('a', 'DT'), ('game', 'NN'), ('when', 'WRB'), ('you', 'PRP'), ('come', 'VBP'), ('.', '.')];{'a': ['a'], 'you': ['you'], 'can': ['can'], '.': ['.'], 'game': ['game'], 'watch': ['watch'], 'Perhaps': ['Perhaps'], 'when': ['when'], 'come': ['come'], 'we': ['we']};['Perhaps', 'we', 'can', 'watch', 'a', 'game', 'when', 'you', 'come', '.']
2650;5/A;III;103;I’m also keen on music and play the guitar.;[('I’m', 'NNP'), ('also', 'RB'), ('keen', 'VB'), ('on', 'IN'), ('music', 'NN'), ('and', 'CC'), ('play', 'VB'), ('the', 'DT'), ('guitar', 'NN'), ('.', '.')];{'.': ['.'], 'keen': ['keen'], 'music': ['music'], 'on': ['on'], 'also': ['also'], 'play': ['play'], 'the': ['the'], 'I’m': ['I’m'], 'guitar': ['guitar'], 'and': ['and']};['I’m', 'also', 'keen', 'on', 'music', 'and', 'play', 'the', 'guitar', '.']
2651;5/A;III;103;What about you?;[('What', 'WP'), ('about', 'IN'), ('you', 'PRP'), ('?', '.')];{'you': ['you'], '?': ['?'], 'What': ['What'], 'about': ['about']};['What', 'about', 'you', '?']
2652;5/A;III;103;What are you interested in?;[('What', 'WP'), ('are', 'VBP'), ('you', 'PRP'), ('interested', 'JJ'), ('in', 'IN'), ('?', '.')];{'you': ['you'], 'What': ['What'], 'are': ['are'], 'in': ['in'], 'interested': ['interested'], '?': ['?']};['What', 'are', 'you', 'interested', 'in', '?']
2653;5/A;III;103;After school and at the weekend I spend time with my friends.;[('After', 'IN'), ('school', 'NN'), ('and', 'CC'), ('at', 'IN'), ('the', 'DT'), ('weekend', 'NN'), ('I', 'PRP'), ('spend', 'VBP'), ('time', 'NN'), ('with', 'IN'), ('my', 'PRP$'), ('friends', 'NNS'), ('.', '.')];{'After': ['After'], 'time': ['time'], 'I': ['I'], 'at': ['at'], 'and': ['and'], 'friend': ['friends'], 'school': ['school'], '.': ['.'], 'weekend': ['weekend'], 'the': ['the'], 'my': ['my'], 'spend': ['spend'], 'with': ['with']};['After', 'school', 'and', 'at', 'the', 'weekend', 'I', 'spend', 'time', 'with', 'my', 'friend', '.']
2654;5/A;III;103;We often play football in the park.;[('We', 'PRP'), ('often', 'RB'), ('play', 'VBP'), ('football', 'NN'), ('in', 'IN'), ('the', 'DT'), ('park', 'NN'), ('.', '.')];{'.': ['.'], 'park': ['park'], 'play': ['play'], 'often': ['often'], 'We': ['We'], 'the': ['the'], 'in': ['in'], 'football': ['football']};['We', 'often', 'play', 'football', 'in', 'the', 'park', '.']
2655;5/A;III;103;As soon as you come, George, my best friend, wants to organize a game between England and Germany.;[('As', 'RB'), ('soon', 'RB'), ('as', 'IN'), ('you', 'PRP'), ('come', 'VBP'), (',', ','), ('George', 'NNP'), (',', ','), ('my', 'PRP$'), ('best', 'JJS'), ('friend', 'NN'), (',', ','), ('wants', 'VBZ'), ('to', 'TO'), ('organize', 'VB'), ('a', 'DT'), ('game', 'NN'), ('between', 'IN'), ('England', 'NNP'), ('and', 'CC'), ('Germany', 'NNP'), ('.', '.')];{'a': ['as', 'a'], 'friend': ['friend'], 'and': ['and'], 'organize': ['organize'], 'As': ['As'], 'come': ['come'], 'you': ['you'], 'between': ['between'], '.': ['.'], 'to': ['to'], 'Germany': ['Germany'], 'game': ['game'], 'George': ['George'], 'soon': ['soon'], ',': [',', ',', ','], 'my': ['my'], 'want': ['wants'], 'England': ['England'], 'best': ['best']};['As', 'soon', 'a', 'you', 'come', ',', 'George', ',', 'my', 'best', 'friend', ',', 'want', 'to', 'organize', 'a', 'game', 'between', 'England', 'and', 'Germany', '.']
2656;5/A;III;103;Do you play football?;[('Do', 'VB'), ('you', 'PRP'), ('play', 'VB'), ('football', 'NN'), ('?', '.')];{'you': ['you'], 'play': ['play'], 'football': ['football'], 'Do': ['Do'], '?': ['?']};['Do', 'you', 'play', 'football', '?']
2657;5/A;III;103;Sometimes I have to help my parents in their shop.;[('Sometimes', 'RB'), ('I', 'PRP'), ('have', 'VBP'), ('to', 'TO'), ('help', 'VB'), ('my', 'PRP$'), ('parents', 'NNS'), ('in', 'IN'), ('their', 'PRP$'), ('shop', 'NN'), ('.', '.')];{'parent': ['parents'], '.': ['.'], 'I': ['I'], 'to': ['to'], 'Sometimes': ['Sometimes'], 'help': ['help'], 'their': ['their'], 'shop': ['shop'], 'my': ['my'], 'in': ['in'], 'have': ['have']};['Sometimes', 'I', 'have', 'to', 'help', 'my', 'parent', 'in', 'their', 'shop', '.']
2658;5/A;III;103;Don’t worry, though!;[('Don’t', 'NNP'), ('worry', 'NN'), (',', ','), ('though', 'IN'), ('!', '.')];{'Don’t': ['Don’t'], ',': [','], 'worry': ['worry'], 'though': ['though'], '!': ['!']};['Don’t', 'worry', ',', 'though', '!']
2659;5/A;III;103;While you are here, we can do lots of nice things together and I won’t have to work.;[('While', 'IN'), ('you', 'PRP'), ('are', 'VBP'), ('here', 'RB'), (',', ','), ('we', 'PRP'), ('can', 'MD'), ('do', 'VB'), ('lots', 'NNS'), ('of', 'IN'), ('nice', 'JJ'), ('things', 'NNS'), ('together', 'RB'), ('and', 'CC'), ('I', 'PRP'), ('won’t', 'VBP'), ('have', 'VBP'), ('to', 'TO'), ('work', 'VB'), ('.', '.')];{'lot': ['lots'], 'can': ['can'], 'I': ['I'], 'are': ['are'], 'do': ['do'], 'here': ['here'], 'work': ['work'], 'and': ['and'], 'have': ['have'], 'While': ['While'], 'you': ['you'], 'thing': ['things'], '.': ['.'], 'won’t': ['won’t'], 'to': ['to'], 'together': ['together'], ',': [','], 'of': ['of'], 'nice': ['nice'], 'we': ['we']};['While', 'you', 'are', 'here', ',', 'we', 'can', 'do', 'lot', 'of', 'nice', 'thing', 'together', 'and', 'I', 'won’t', 'have', 'to', 'work', '.']
2660;5/A;III;103;I have attached a photograph of me in my school uniform.;[('I', 'PRP'), ('have', 'VBP'), ('attached', 'VBN'), ('a', 'DT'), ('photograph', 'NN'), ('of', 'IN'), ('me', 'PRP'), ('in', 'IN'), ('my', 'PRP$'), ('school', 'NN'), ('uniform', 'NN'), ('.', '.')];{'a': ['a'], 'me': ['me'], 'I': ['I'], 'have': ['have'], 'school': ['school'], '.': ['.'], 'photograph': ['photograph'], 'attached': ['attached'], 'uniform': ['uniform'], 'of': ['of'], 'my': ['my'], 'in': ['in']};['I', 'have', 'attached', 'a', 'photograph', 'of', 'me', 'in', 'my', 'school', 'uniform', '.']
2661;5/A;III;103;Could you please send me one of you?;[('Could', 'NNP'), ('you', 'PRP'), ('please', 'VBP'), ('send', 'VB'), ('me', 'PRP'), ('one', 'CD'), ('of', 'IN'), ('you', 'PRP'), ('?', '.')];{'you': ['you', 'you'], 'Could': ['Could'], 'send': ['send'], 'please': ['please'], 'one': ['one'], 'of': ['of'], 'me': ['me'], '?': ['?']};['Could', 'you', 'please', 'send', 'me', 'one', 'of', 'you', '?']
2662;5/A;III;103;Hope to hear from you soon.;[('Hope', 'NN'), ('to', 'TO'), ('hear', 'VB'), ('from', 'IN'), ('you', 'PRP'), ('soon', 'RB'), ('.', '.')];{'you': ['you'], '.': ['.'], 'from': ['from'], 'to': ['to'], 'hear': ['hear'], 'Hope': ['Hope'], 'soon': ['soon']};['Hope', 'to', 'hear', 'from', 'you', 'soon', '.']
2663;5/A;III;103;Yours, Rajiv Khan;[('Yours', 'NNS'), (',', ','), ('Rajiv', 'NNP'), ('Khan', 'NNP')];{',': [','], 'Yours': ['Yours'], 'Khan': ['Khan'], 'Rajiv': ['Rajiv']};['Yours', ',', 'Rajiv', 'Khan']
2664;5/A;III;103;Student name: Leyla Aydin Age: 13 Email: leyla.aydin@cybmail.de Family information: I have two brothers, aged 15 and 19.;[('Student', 'NN'), ('name', 'NN'), (':', ':'), ('Leyla', 'NNP'), ('Aydin', 'NNP'), ('Age', 'NNP'), (':', ':'), ('13', 'CD'), ('Email', 'NN'), (':', ':'), ('leyla.aydin', 'NN'), ('@', 'NNP'), ('cybmail.de', 'VBZ'), ('Family', 'NNP'), ('information', 'NN'), (':', ':'), ('I', 'PRP'), ('have', 'VBP'), ('two', 'CD'), ('brothers', 'NNS'), (',', ','), ('aged', 'VBD'), ('15', 'CD'), ('and', 'CC'), ('19', 'CD'), ('.', '.')];{'13': ['13'], ':': [':', ':', ':', ':'], 'leyla.aydin': ['leyla.aydin'], 'Aydin': ['Aydin'], 'information': ['information'], 'brother': ['brothers'], 'and': ['and'], '.': ['.'], 'Leyla': ['Leyla'], '19': ['19'], ',': [','], '@': ['@'], 'Family': ['Family'], 'aged': ['aged'], 'I': ['I'], 'have': ['have'], 'Email': ['Email'], 'two': ['two'], 'Student': ['Student'], 'cybmail.de': ['cybmail.de'], '15': ['15'], 'Age': ['Age'], 'name': ['name']};['Student', 'name', ':', 'Leyla', 'Aydin', 'Age', ':', '13', 'Email', ':', 'leyla.aydin', '@', 'cybmail.de', 'Family', 'information', ':', 'I', 'have', 'two', 'brother', ',', 'aged', '15', 'and', '19', '.']
2665;5/A;III;103;There is a guest room for my partner.;[('There', 'EX'), ('is', 'VBZ'), ('a', 'DT'), ('guest', 'NN'), ('room', 'NN'), ('for', 'IN'), ('my', 'PRP$'), ('partner', 'NN'), ('.', '.')];{'a': ['a'], 'for': ['for'], '.': ['.'], 'There': ['There'], 'partner': ['partner'], 'guest': ['guest'], 'room': ['room'], 'my': ['my'], 'is': ['is']};['There', 'is', 'a', 'guest', 'room', 'for', 'my', 'partner', '.']
2666;5/A;III;103;My family is from Turkey.;[('My', 'PRP$'), ('family', 'NN'), ('is', 'VBZ'), ('from', 'IN'), ('Turkey', 'NNP'), ('.', '.')];{'.': ['.'], 'My': ['My'], 'from': ['from'], 'Turkey': ['Turkey'], 'family': ['family'], 'is': ['is']};['My', 'family', 'is', 'from', 'Turkey', '.']
2667;5/A;III;103;Personal information: I very much like football.;[('Personal', 'JJ'), ('information', 'NN'), (':', ':'), ('I', 'PRP'), ('very', 'RB'), ('much', 'RB'), ('like', 'IN'), ('football', 'NN'), ('.', '.')];{'Personal': ['Personal'], 'very': ['very'], '.': ['.'], 'I': ['I'], 'football': ['football'], 'information': ['information'], 'much': ['much'], ':': [':'], 'like': ['like']};['Personal', 'information', ':', 'I', 'very', 'much', 'like', 'football', '.']
2668;5/A;III;103;I’m in the school team and I play football almost every day with my friends.;[('I’m', 'NNP'), ('in', 'IN'), ('the', 'DT'), ('school', 'NN'), ('team', 'NN'), ('and', 'CC'), ('I', 'PRP'), ('play', 'VBP'), ('football', 'NN'), ('almost', 'RB'), ('every', 'DT'), ('day', 'NN'), ('with', 'IN'), ('my', 'PRP$'), ('friends', 'NNS'), ('.', '.')];{'every': ['every'], 'school': ['school'], 'with': ['with'], 'and': ['and'], 'friend': ['friends'], '.': ['.'], 'I': ['I'], 'day': ['day'], 'almost': ['almost'], 'I’m': ['I’m'], 'the': ['the'], 'team': ['team'], 'my': ['my'], 'in': ['in'], 'football': ['football'], 'play': ['play']};['I’m', 'in', 'the', 'school', 'team', 'and', 'I', 'play', 'football', 'almost', 'every', 'day', 'with', 'my', 'friend', '.']
2669;5/A;III;103;I’d love to see Arsenal play.;[('I’d', 'NNP'), ('love', 'NN'), ('to', 'TO'), ('see', 'VB'), ('Arsenal', 'NNP'), ('play', 'NN'), ('.', '.')];{'love': ['love'], '.': ['.'], 'to': ['to'], 'play': ['play'], 'I’d': ['I’d'], 'see': ['see'], 'Arsenal': ['Arsenal']};['I’d', 'love', 'to', 'see', 'Arsenal', 'play', '.']
2670;5/A;III;103;I like music a lot, especially pop music.;[('I', 'PRP'), ('like', 'VBP'), ('music', 'NN'), ('a', 'DT'), ('lot', 'NN'), (',', ','), ('especially', 'RB'), ('pop', 'JJ'), ('music', 'NN'), ('.', '.')];{'a': ['a'], 'lot': ['lot'], '.': ['.'], 'music': ['music', 'music'], 'pop': ['pop'], ',': [','], 'especially': ['especially'], 'like': ['like'], 'I': ['I']};['I', 'like', 'music', 'a', 'lot', ',', 'especially', 'pop', 'music', '.']
2671;5/A;III;103;Medical information: – Dietary restrictions: –;[('Medical', 'JJ'), ('information', 'NN'), (':', ':'), ('–', 'NN'), ('Dietary', 'NNP'), ('restrictions', 'NNS'), (':', ':'), ('–', 'NN')];{'–': ['–', '–'], 'Dietary': ['Dietary'], 'information': ['information'], 'restriction': ['restrictions'], ':': [':', ':'], 'Medical': ['Medical']};['Medical', 'information', ':', '–', 'Dietary', 'restriction', ':', '–']
2672;5/A;III;103;Student name: Bruno Schmidt Age: 12 Email: bschmidt@yoosurf.de Family information: I’ve got one younger brother and I live in a flat with my mother and father.;[('Student', 'NN'), ('name', 'NN'), (':', ':'), ('Bruno', 'NNP'), ('Schmidt', 'NNP'), ('Age', 'NNP'), (':', ':'), ('12', 'CD'), ('Email', 'NN'), (':', ':'), ('bschmidt', 'NN'), ('@', 'NNP'), ('yoosurf.de', 'NNP'), ('Family', 'NNP'), ('information', 'NN'), (':', ':'), ('I’ve', 'NNP'), ('got', 'VBD'), ('one', 'CD'), ('younger', 'JJR'), ('brother', 'NN'), ('and', 'CC'), ('I', 'PRP'), ('live', 'VBP'), ('in', 'IN'), ('a', 'DT'), ('flat', 'JJ'), ('with', 'IN'), ('my', 'PRP$'), ('mother', 'NN'), ('and', 'CC'), ('father', 'NN'), ('.', '.')];{'a': ['a'], ':': [':', ':', ':', ':'], '12': ['12'], 'flat': ['flat'], 'Bruno': ['Bruno'], 'brother': ['brother'], 'and': ['and', 'and'], 'Schmidt': ['Schmidt'], 'name': ['name'], '@': ['@'], 'my': ['my'], 'Family': ['Family'], 'younger': ['younger'], 'with': ['with'], 'I': ['I'], 'Email': ['Email'], 'Student': ['Student'], '.': ['.'], 'got': ['got'], 'father': ['father'], 'information': ['information'], 'bschmidt': ['bschmidt'], 'yoosurf.de': ['yoosurf.de'], 'live': ['live'], 'mother': ['mother'], 'Age': ['Age'], 'one': ['one'], 'in': ['in'], 'I’ve': ['I’ve']};['Student', 'name', ':', 'Bruno', 'Schmidt', 'Age', ':', '12', 'Email', ':', 'bschmidt', '@', 'yoosurf.de', 'Family', 'information', ':', 'I’ve', 'got', 'one', 'younger', 'brother', 'and', 'I', 'live', 'in', 'a', 'flat', 'with', 'my', 'mother', 'and', 'father', '.']
2673;5/A;III;103;My partner can share a room with me.;[('My', 'PRP$'), ('partner', 'NN'), ('can', 'MD'), ('share', 'NN'), ('a', 'DT'), ('room', 'NN'), ('with', 'IN'), ('me', 'PRP'), ('.', '.')];{'a': ['a'], '.': ['.'], 'My': ['My'], 'partner': ['partner'], 'me': ['me'], 'share': ['share'], 'room': ['room'], 'can': ['can'], 'with': ['with']};['My', 'partner', 'can', 'share', 'a', 'room', 'with', 'me', '.']
2674;5/A;III;103;Personal information: I like listening to music and I play the piano.;[('Personal', 'JJ'), ('information', 'NN'), (':', ':'), ('I', 'PRP'), ('like', 'VBP'), ('listening', 'VBG'), ('to', 'TO'), ('music', 'NN'), ('and', 'CC'), ('I', 'PRP'), ('play', 'VBP'), ('the', 'DT'), ('piano', 'NN'), ('.', '.')];{'Personal': ['Personal'], 'listening': ['listening'], 'I': ['I', 'I'], 'information': ['information'], ':': [':'], 'like': ['like'], 'and': ['and'], 'piano': ['piano'], '.': ['.'], 'music': ['music'], 'to': ['to'], 'play': ['play'], 'the': ['the']};['Personal', 'information', ':', 'I', 'like', 'listening', 'to', 'music', 'and', 'I', 'play', 'the', 'piano', '.']
2675;5/A;III;103;I’m not so keen on sports but I’m very interested in science and maths and would love to visit the Science Museum.;[('I’m', 'NNP'), ('not', 'RB'), ('so', 'RB'), ('keen', 'VB'), ('on', 'IN'), ('sports', 'NNS'), ('but', 'CC'), ('I’m', 'NNP'), ('very', 'RB'), ('interested', 'JJ'), ('in', 'IN'), ('science', 'NN'), ('and', 'CC'), ('maths', 'NNS'), ('and', 'CC'), ('would', 'MD'), ('love', 'VB'), ('to', 'TO'), ('visit', 'VB'), ('the', 'DT'), ('Science', 'NNP'), ('Museum', 'NNP'), ('.', '.')];{'sport': ['sports'], 'visit': ['visit'], 'would': ['would'], 'not': ['not'], 'love': ['love'], 'on': ['on'], 'Museum': ['Museum'], 'and': ['and', 'and'], '.': ['.'], 'interested': ['interested'], 'to': ['to'], 'very': ['very'], 'math': ['maths'], 'keen': ['keen'], 'so': ['so'], 'but': ['but'], 'Science': ['Science'], 'I’m': ['I’m', 'I’m'], 'science': ['science'], 'the': ['the'], 'in': ['in']};['I’m', 'not', 'so', 'keen', 'on', 'sport', 'but', 'I’m', 'very', 'interested', 'in', 'science', 'and', 'math', 'and', 'would', 'love', 'to', 'visit', 'the', 'Science', 'Museum', '.']
2676;5/A;III;103;Medical information: I have asthma.;[('Medical', 'JJ'), ('information', 'NN'), (':', ':'), ('I', 'PRP'), ('have', 'VBP'), ('asthma', 'VBN'), ('.', '.')];{'.': ['.'], 'I': ['I'], 'have': ['have'], 'information': ['information'], ':': [':'], 'asthma': ['asthma'], 'Medical': ['Medical']};['Medical', 'information', ':', 'I', 'have', 'asthma', '.']
2677;5/A;III;103;Dietary restrictions: I don’t like fish.;[('Dietary', 'JJ'), ('restrictions', 'NNS'), (':', ':'), ('I', 'PRP'), ('don’t', 'VBP'), ('like', 'IN'), ('fish', 'NN'), ('.', '.')];{'.': ['.'], 'I': ['I'], 'fish': ['fish'], 'Dietary': ['Dietary'], 'restriction': ['restrictions'], ':': [':'], 'like': ['like'], 'don’t': ['don’t']};['Dietary', 'restriction', ':', 'I', 'don’t', 'like', 'fish', '.']
2678;5/A;III;103;Student name: Helena Müller Age: 13 Email: helena.mueller@yoosurf.de Family information: I have a sister and two brothers.;[('Student', 'NN'), ('name', 'NN'), (':', ':'), ('Helena', 'NNP'), ('Müller', 'NNP'), ('Age', 'NNP'), (':', ':'), ('13', 'CD'), ('Email', 'NN'), (':', ':'), ('helena.mueller', 'NN'), ('@', 'NN'), ('yoosurf.de', 'NNP'), ('Family', 'NNP'), ('information', 'NN'), (':', ':'), ('I', 'PRP'), ('have', 'VBP'), ('a', 'DT'), ('sister', 'NN'), ('and', 'CC'), ('two', 'CD'), ('brothers', 'NNS'), ('.', '.')];{'a': ['a'], '13': ['13'], 'Student': ['Student'], 'have': ['have'], 'Email': ['Email'], 'two': ['two'], 'information': ['information'], 'Müller': ['Müller'], ':': [':', ':', ':', ':'], 'brother': ['brothers'], 'and': ['and'], 'sister': ['sister'], '.': ['.'], 'I': ['I'], 'helena.mueller': ['helena.mueller'], 'Helena': ['Helena'], 'Age': ['Age'], 'name': ['name'], 'Family': ['Family'], '@': ['@'], 'yoosurf.de': ['yoosurf.de']};['Student', 'name', ':', 'Helena', 'Müller', 'Age', ':', '13', 'Email', ':', 'helena.mueller', '@', 'yoosurf.de', 'Family', 'information', ':', 'I', 'have', 'a', 'sister', 'and', 'two', 'brother', '.']
